Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
6817 Ashton,22075958.,100.00,02/24/2017,Closed,Selected,,Side Lot,7,Warrendale,42.341437,-83.217431,"location
(42.341437, -83.217431)"
20194 Mendota,16043142.,100.00,03/25/2017,Closed,Selected,,Side Lot,2,Pembroke,42.4422,-83.166456,"location
(42.4422, -83.166456)"
8816 Longworth,20002993.,100.00,06/21/2018,Closed,Selected,,Side Lot,6,Springwells,42.303032,-83.13083,"location
(42.303032, -83.13083)"
8408 Longworth,20003014.,100.00,03/01/2017,Closed,Selected,,Side Lot,6,Springwells,42.30448,-83.127944,"location
(42.30448, -83.127944)"
9178 Falcon,20003196.,100.00,04/25/2017,Closed,Selected,,Side Lot,6,Springwells,42.302737,-83.133712,"location
(42.302737, -83.133712)"
4768 Springwells,20005289.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Claytown,42.330342,-83.139063,"location
(42.330342, -83.139063)"
2630 Inglis,20007236.,100.00,02/24/2017,Closed,Selected,,Side Lot,6,Springwells,42.314562,-83.130717,"location
(42.314562, -83.130717)"
2560 Richard,20008469.,100.00,05/02/2017,Closed,Selected,,Side Lot,6,Springwells,42.310809,-83.138024,"location
(42.310809, -83.138024)"
2959 S Deacon,20012241.,100.00,03/21/2017,Closed,Selected,,Side Lot,6,Boynton,42.264616,-83.155754,"location
(42.264616, -83.155754)"
4601 Montclair,21040997.,100.00,04/07/2018,Closed,Selected,,Side Lot,4,East Canfield,42.383421,-82.988737,"location
(42.383421, -82.988737)"
15703 Cherrylawn,16033352.,100.00,08/31/2017,Closed,Selected,,Side Lot,2,Fitzgerald/Marygrove,42.406291,-83.154762,"location
(42.406291, -83.154762)"
15004 Tacoma,21023566.,100.00,12/18/2017,Closed,Selected,,Side Lot,3,Regent Park,42.44155,-82.96678,"location
(42.44155, -82.96678)"
9001 Greenview,22080573.,100.00,04/11/2017,Closed,Selected,,Side Lot,7,Franklin Park,42.359633,-83.222906,"location
(42.359633, -83.222906)"
14300 Hampshire,21005456.,100.00,02/28/2017,Closed,Selected,,Side Lot,4,Outer Drive-Hayes,42.405623,-82.966194,"location
(42.405623, -82.966194)"
16777 Stahelin,22083577.,100.00,03/01/2017,Closed,Selected,,Side Lot,1,North Rosedale Park,42.413422,-83.226949,"location
(42.413422, -83.226949)"
8792 Fulton,20001840.,100.00,12/19/2014,Closed,Selected,,Side Lot,6,Springwells,42.298258,-83.127099,"location
(42.298258, -83.127099)"
8780 Fulton,20001841-2,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Springwells,42.298315,-83.126951,"location
(42.298315, -83.126951)"
8864 St Marys,22058349.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Joy Community,42.359051,-83.204019,"location
(42.359051, -83.204019)"
8798 Fulton,20001839.,100.00,02/17/2015,Closed,Selected,,Side Lot,6,Springwells,42.298211,-83.127222,"location
(42.298211, -83.127222)"
8211 Plainview,22094739.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Warrendale,42.352384,-83.234843,"location
(42.352384, -83.234843)"
3417 Cochrane,08006531.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,North Corktown,42.340522,-83.07491,"location
(42.340522, -83.07491)"
9923 Winthrop,22052562.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Joy Community,42.368215,-83.198927,"location
(42.368215, -83.198927)"
9967 Steel,22023125.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Barton-McFarland,42.369446,-83.170873,"location
(42.369446, -83.170873)"
8285 Robson,22044555.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Fiskhorn,42.354742,-83.191726,"location
(42.354742, -83.191726)"
9027 Ashton,22075810-1,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Franklin Park,42.360086,-83.218124,"location
(42.360086, -83.218124)"
12122 MONICA,16021014.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Oakman Blvd Community,42.377881,-83.142107,"location
(42.377881, -83.142107)"
7002 Alaska St,16004351.,100.00,01/26/2015,Closed,Selected,,Side Lot,6,Midwest,42.355749,-83.140061,"location
(42.355749, -83.140061)"
8356 Kentucky,18015671.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Barton-McFarland,42.356375,-83.156272,"location
(42.356375, -83.156272)"
4878 Konkel,16001382.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Central Southwest,42.327856,-83.108294,"location
(42.327856, -83.108294)"
1123 Mckinstry,16009624.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Central Southwest,42.31484,-83.094087,"location
(42.31484, -83.094087)"
4658 Plumer,16001245.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Central Southwest,42.324098,-83.102036,"location
(42.324098, -83.102036)"
6591 Mcgraw,18003086.,100.00,06/22/2016,Closed,Selected,,Side Lot,6,Claytown,42.33901,-83.131283,"location
(42.33901, -83.131283)"
12231 Abington Ave,22066421.,100.00,12/06/2014,Closed,Selected,,Side Lot,7,Plymouth-I96,42.377333,-83.211318,"location
(42.377333, -83.211318)"
7718 Gartner,20004981.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Springwells,42.309962,-83.122911,"location
(42.309962, -83.122911)"
8096 Navy,20003932.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Springwells,42.308933,-83.127612,"location
(42.308933, -83.127612)"
1212 Solvay,18009414.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Central Southwest,42.305895,-83.118062,"location
(42.305895, -83.118062)"
4784 Springwells,20005291.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Claytown,42.33054,-83.13921,"location
(42.33054, -83.13921)"
1242 Crawford,18007422.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Central Southwest,42.310356,-83.107974,"location
(42.310356, -83.107974)"
2605 Wendell,20007573.,100.00,12/06/2014,Closed,Selected,,Side Lot,6,Springwells,42.313026,-83.133591,"location
(42.313026, -83.133591)"
5527 Radnor,21078408.,100.00,06/21/2016,Closed,Selected,,Side Lot,4,Cornerstone Village,42.41381,-82.921319,"location
(42.41381, -82.921319)"
11965 Laing,21058050.,100.00,05/08/2017,Closed,Selected,,Side Lot,4,Denby,42.42522,-82.955131,"location
(42.42522, -82.955131)"
7123 Lisbon,18000719.,100.00,07/05/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.306696,-83.115738,"location
(42.306696, -83.115738)"
962 Hague,05002871.,100.00,07/11/2016,Closed,Selected,,Side Lot,5,North End,42.382308,-83.068763,"location
(42.382308, -83.068763)"
974 Hague,05002869.,100.00,04/19/2017,Closed,Selected,,Side Lot,5,North End,42.382384,-83.068558,"location
(42.382384, -83.068558)"
19699 Concord,15011335.,100.00,09/08/2017,Closed,Selected,,Side Lot,3,Nortown,42.440101,-83.033411,"location
(42.440101, -83.033411)"
17378 Dresden,21034652.,100.00,04/07/2017,Closed,Selected,,Side Lot,3,Von Steuben,42.425173,-82.999035,"location
(42.425173, -82.999035)"
581 Trowbridge,03002772.,100.00,04/08/2017,Closed,Selected,,Side Lot,5,Gateway Community,42.392439,-83.078877,"location
(42.392439, -83.078877)"
13262 Hubbell,22038912.,100.00,03/08/2017,Closed,Selected,,Side Lot,1,Schoolcraft Southfield,42.385035,-83.188038,"location
(42.385035, -83.188038)"
1438 Burlingame,06003105.,100.00,07/13/2016,Closed,Selected,,Side Lot,5,Gateway Community,42.387683,-83.10074,"location
(42.387683, -83.10074)"
9120 Cameron,05004286.,100.00,04/30/2018,Closed,Selected,,Side Lot,5,North End,42.387155,-83.070971,"location
(42.387155, -83.070971)"
14326 St Marys,22058564.,100.00,07/15/2016,Closed,Selected,,,1,Greenfield-Grand River,42.392185,-83.205568,"location
(42.392185, -83.205568)"
13612 Grandville,22088307.,100.00,08/31/2017,Closed,Selected,,Side Lot,1,Schoolcraft Southfield,42.385687,-83.230485,"location
(42.385687, -83.230485)"
5663 Woodrow,16011431.,100.00,02/28/2017,Closed,Selected,,Side Lot,6,Midwest,42.345669,-83.118058,"location
(42.345669, -83.118058)"
3539 Roosevelt,14008513.,100.00,03/24/2018,Closed,Selected,,Side Lot,6,Chadsey Condon,42.334823,-83.096787,"location
(42.334823, -83.096787)"
20019 Fairport,21031324.,100.00,03/03/2017,Closed,Selected,,Side Lot,3,Conner Creek,42.444203,-82.991964,"location
(42.444203, -82.991964)"
4219 Jeffries,12007131.,100.00,04/13/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.340661,-83.094268,"location
(42.340661, -83.094268)"
1017 Seyburn,17011033.,100.00,03/02/2017,Closed,Selected,,Side Lot,5,West Village,42.35265,-82.998819,"location
(42.35265, -82.998819)"
3479 Baldwin,17011621.,100.00,04/20/2017,Closed,Selected,,Side Lot,5,Islandview,42.36497,-83.008374,"location
(42.36497, -83.008374)"
6547 Whitehead,18002728.,100.00,11/29/2017,Closed,Selected,,Side Lot,6,Claytown,42.33514,-83.127427,"location
(42.33514, -83.127427)"
8370 Logan,20003104.,100.00,01/19/2018,Closed,Selected,,Side Lot,6,Springwells,42.305514,-83.127876,"location
(42.305514, -83.127876)"
3133 Hammond,16015762.,100.00,03/29/2017,Closed,Selected,,Side Lot,6,Central Southwest,42.325616,-83.113664,"location
(42.325616, -83.113664)"
3733 Tillman,12007530.,100.00,03/24/2018,Closed,Selected,,Side Lot,6,Chadsey Condon,42.337543,-83.093547,"location
(42.337543, -83.093547)"
3330 Cochrane,08006487.,100.00,02/01/2017,Closed,Selected,,Side Lot,6,North Corktown,42.340105,-83.073997,"location
(42.340105, -83.073997)"
4226 Tillman,12007328.,100.00,04/13/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.340627,-83.094654,"location
(42.340627, -83.094654)"
1970 Hazelwood,08002539.,100.00,08/21/2017,Closed,Selected,,Inventory,5,North LaSalle,42.374503,-83.099896,"location
(42.374503, -83.099896)"
2229 Taylor,10002263.,100.00,04/12/2017,Closed,Selected,,Side Lot,5,North LaSalle,42.373872,-83.102788,"location
(42.373872, -83.102788)"
5121 Belvidere,19007811.,100.00,04/07/2017,Closed,Selected,,Side Lot,5,Gratiot Woods,42.38186,-83.002757,"location
(42.38186, -83.002757)"
1515 Fischer,17006100.,100.00,08/30/2017,Closed,Selected,,Side Lot,5,East Village,42.359026,-82.99194,"location
(42.359026, -82.99194)"
1511 Fischer,17006101.,100.00,03/30/2017,Closed,Selected,,Side Lot,5,East Village,42.358946,-82.991884,"location
(42.358946, -82.991884)"
1242 Holcomb,19008068.,100.00,04/08/2017,Closed,Selected,,Side Lot,5,East Village,42.359534,-82.987295,"location
(42.359534, -82.987295)"
16180 Cruse,22034211.,100.00,12/12/2016,Closed,Selected,,Side Lot,2,Harmony Village,42.410448,-83.183457,"location
(42.410448, -83.183457)"
11101 Schaefer,22031014-6,100.00,10/08/2014,Closed,Selected,,Side Lot,7,Plymouth-Hubbell,42.370159,-83.178287,"location
(42.370159, -83.178287)"
1921 Louise,08005376.,100.00,02/24/2015,Closed,Selected,,Side Lot,2,Martin Park,42.411694,-83.119141,"location
(42.411694, -83.119141)"
7261 Logan,18000865.,100.00,10/22/2015,Closed,Selected,,Side Lot,6,Springwells,42.308396,-83.119278,"location
(42.308396, -83.119278)"
3795 Ethel,20011789.,100.00,09/10/2014,Closed,Selected,,Side Lot,6,Boynton,42.256779,-83.160975,"location
(42.256779, -83.160975)"
15286 Edmore Dr,21026507.,100.00,09/04/2014,Closed,Selected,,Side Lot,3,Regent Park,42.446977,-82.964161,"location
(42.446977, -82.964161)"
5237 Coplin,21051566.,100.00,09/16/2014,Closed,Selected,,Side Lot,4,Chandler Park,42.395609,-82.965971,"location
(42.395609, -82.965971)"
9207 Rathbone,20002573.,100.00,02/28/2017,Closed,Selected,,Side Lot,6,Springwells,42.300186,-83.132518,"location
(42.300186, -83.132518)"
8737 Mandale,20003658.,100.00,06/14/2017,Closed,Selected,,Side Lot,6,Springwells,42.306401,-83.131506,"location
(42.306401, -83.131506)"
13986 Mcdougall,09010472.,100.00,09/12/2014,Closed,Selected,,Side Lot,3,North Campau,42.418399,-83.069407,"location
(42.418399, -83.069407)"
16767 Stahelin,22083579-80,100.00,02/17/2015,Closed,Selected,,Side Lot,1,North Rosedale Park,42.413203,-83.226936,"location
(42.413203, -83.226936)"
6740 Southfield,22072757.,100.00,09/12/2014,Closed,Selected,,Side Lot,7,Warren Ave Community,42.340391,-83.215489,"location
(42.340391, -83.215489)"
4588 Marseilles,21077552.,100.00,11/05/2014,Closed,Selected,,Side Lot,4,Cornerstone Village,42.406954,-82.919464,"location
(42.406954, -82.919464)"
1611 Dragoon,16016778.,100.00,01/26/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.313916,-83.107584,"location
(42.313916, -83.107584)"
1243 Crawford,18007450-1,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.310149,-83.108609,"location
(42.310149, -83.108609)"
12854 Sparling,13014001.,100.00,06/14/2017,Closed,Selected,,Side Lot,3,Buffalo Charles,42.412674,-83.045286,"location
(42.412674, -83.045286)"
14488 Liberal,21022766.,100.00,10/08/2014,Closed,Selected,,Side Lot,3,Regent Park,42.439781,-82.973597,"location
(42.439781, -82.973597)"
2392 Oakdale,20008036.,100.00,08/13/2014,Closed,Selected,,Side Lot,6,Springwells,42.309821,-83.135071,"location
(42.309821, -83.135071)"
16899 Stoepel,16019473.,100.00,08/13/2014,Closed,Selected,,Side Lot,2,Fitzgerald/Marygrove,42.416129,-83.142172,"location
(42.416129, -83.142172)"
2526 Oakdale,20008043.,100.00,08/13/2014,Closed,Selected,,Side Lot,6,Springwells,42.311064,-83.135989,"location
(42.311064, -83.135989)"
12901 Riverview,22122083.,100.00,08/13/2014,Closed,Selected,,Side Lot,1,Castle Rouge,42.382405,-83.273763,"location
(42.382405, -83.273763)"
4875 Nottingham,21066918.,100.00,08/13/2014,Closed,Selected,,Side Lot,4,Morningside,42.398323,-82.948683,"location
(42.398323, -82.948683)"
1671 Evans,20006675.,100.00,08/13/2014,Closed,Selected,,Side Lot,6,Springwells,42.308634,-83.124286,"location
(42.308634, -83.124286)"
14151 Plainview,22094518.,100.00,09/10/2014,Closed,Selected,,NAP,1,Westwood Park,42.389448,-83.236105,"location
(42.389448, -83.236105)"
16554 Tuller,16026893-4,100.00,08/13/2014,Closed,Selected,,Side Lot,2,Fitzgerald/Marygrove,42.413096,-83.147684,"location
(42.413096, -83.147684)"
15124 Grayfield,22120300-3,100.00,08/13/2014,Closed,Selected,,Side Lot,1,Brightmoor,42.399152,-83.267321,"location
(42.399152, -83.267321)"
7811 Stahelin,22083951.,100.00,08/13/2014,Closed,Selected,,Side Lot,7,Warrendale,42.349915,-83.224904,"location
(42.349915, -83.224904)"
5964 Hereford,21077132.,100.00,09/16/2014,Closed,Selected,,Side Lot,4,Cornerstone Village,42.415911,-82.928156,"location
(42.415911, -82.928156)"
13199 Charest,09010275.,100.00,11/04/2015,Closed,Selected,,Side Lot,3,Campau/Banglatown,42.413202,-83.065406,"location
(42.413202, -83.065406)"
13216 Charest,09010016.,100.00,04/28/2015,Closed,Selected,,Side Lot,3,Campau/Banglatown,42.413607,-83.065052,"location
(42.413607, -83.065052)"
5895 Lumley,20008631.,100.00,09/10/2014,Closed,Selected,,Side Lot,6,Claytown,42.337128,-83.145761,"location
(42.337128, -83.145761)"
2072 Clairmount,08002706.,100.00,11/05/2014,Closed,Selected,,Side Lot,5,North LaSalle,42.375494,-83.102635,"location
(42.375494, -83.102635)"
16109 Coram,21022195.,100.00,06/30/2015,Closed,Selected,,Side Lot,3,Regent Park,42.438591,-82.953711,"location
(42.438591, -82.953711)"
13222 Charest,09010017.,100.00,02/08/2015,Closed,Selected,,Side Lot,3,Campau/Banglatown,42.413679,-83.065102,"location
(42.413679, -83.065102)"
14225 Flanders,21011615.,100.00,09/30/2014,Closed,Selected,,Side Lot,4,Eden Gardens,42.418646,-82.976192,"location
(42.418646, -82.976192)"
13282 Sparling,13014025.,100.00,11/05/2015,Closed,Selected,,Side Lot,3,Buffalo Charles,42.415185,-83.045361,"location
(42.415185, -83.045361)"
1140 Lewerenz,18008378.,100.00,10/02/2014,Closed,Selected,,Side Lot,6,Central Southwest,42.308008,-83.112017,"location
(42.308008, -83.112017)"
19115 Margareta,22015649.,100.00,09/16/2014,Closed,Selected,,Side Lot,1,Evergreen-Outer Drive,42.42636,-83.229992,"location
(42.42636, -83.229992)"
11839 Kenmoor,21014123.,100.00,09/16/2014,Closed,Selected,,Side Lot,4,LaSalle College Park,42.419731,-82.999802,"location
(42.419731, -82.999802)"
13124 Moran,09008938.,100.00,09/10/2015,Closed,Selected,,Side Lot,3,Campau/Banglatown,42.413426,-83.060887,"location
(42.413426, -83.060887)"
15492 Iliad,22121405.,100.00,01/26/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.403283,-83.27208,"location
(42.403283, -83.27208)"
18459 Vaughan,22098113.,100.00,07/06/2015,Closed,Selected,,Side Lot,1,Holcomb Community,42.425342,-83.239919,"location
(42.425342, -83.239919)"
19377 Westbrook,22110005.,100.00,02/17/2015,Closed,Selected,,Side Lot,1,Evergreen Lahser 7/8,42.432729,-83.25274,"location
(42.432729, -83.25274)"
3775 14th St,10005226.,100.00,01/20/2015,Closed,Selected,,Side Lot,6,Core City,42.341545,-83.082763,"location
(42.341545, -83.082763)"
23600 Sunnyside,22011896.,100.00,01/26/2015,Closed,Selected,,Side Lot,1,Brightmoor,42.407129,-83.27158,"location
(42.407129, -83.27158)"
15889 Kentucky,16036991.,100.00,01/10/2015,Closed,Selected,,Side Lot,2,Fitzgerald/Marygrove,42.409146,-83.159193,"location
(42.409146, -83.159193)"
13999 Freeland,22036334.,100.00,01/10/2015,Closed,Selected,,Side Lot,1,Hubbell-Lyndon,42.388938,-83.185277,"location
(42.388938, -83.185277)"
18900 Westmoreland,22093184.,100.00,01/10/2015,Closed,Selected,,Side Lot,1,Evergreen-Outer Drive,42.427349,-83.236196,"location
(42.427349, -83.236196)"
12149 Montrose,22053284.,100.00,01/10/2015,Closed,Selected,,Side Lot,7,Plymouth-I96,42.376819,-83.200485,"location
(42.376819, -83.200485)"
3763 14th St,10005228.,100.00,01/20/2015,Closed,Selected,,Side Lot,6,Core City,42.341374,-83.082666,"location
(42.341374, -83.082666)"
15142 Faust,22078738.,100.00,02/17/2015,Closed,Selected,,Side Lot,1,Rosedale Park,42.400601,-83.222513,"location
(42.400601, -83.222513)"
1233 Burlingame,06003028.,100.00,01/24/2015,Closed,Selected,,Side Lot,5,Gateway Community,42.387669,-83.099231,"location
(42.387669, -83.099231)"
3767 14th St,10005227.,100.00,01/26/2015,Closed,Selected,,Side Lot,6,Core City,42.341466,-83.082718,"location
(42.341466, -83.082718)"
2346 Woodstock,02002641.001,100.00,01/10/2015,Closed,Selected,,Side Lot,2,Green Acres,42.445891,-83.125204,"location
(42.445891, -83.125204)"
14758 Quincy,12012606.,100.00,01/10/2015,Closed,Selected,,Side Lot,2,Dexter-Fenkell,42.398321,-83.137443,"location
(42.398321, -83.137443)"
18285 Lenore,22123519.,100.00,01/10/2015,Closed,Selected,,Side Lot,1,The Eye,42.42286,-83.281703,"location
(42.42286, -83.281703)"
18263 Lenore,22123521.,100.00,01/10/2015,Closed,Selected,,Side Lot,1,The Eye,42.422586,-83.281691,"location
(42.422586, -83.281691)"
2913 Cochrane,08006564.,100.00,12/05/2013,Closed,Selected,,Side Lot,6,North Corktown,42.337421,-83.07316,"location
(42.337421, -83.07316)"
639 Marlborough,21059813.,100.00,02/16/2015,Closed,Selected,,Side Lot,4,Jefferson Chalmers,42.369194,-82.941099,"location
(42.369194, -82.941099)"
8240 Morrow Circle,18016591.,100.00,01/26/2015,Closed,Selected,,Side Lot,7,Aviation Sub,42.354734,-83.160676,"location
(42.354734, -83.160676)"
20459 Monica,16021511.,100.00,01/10/2015,Closed,Selected,,Side Lot,2,Garden Homes,42.444499,-83.145383,"location
(42.444499, -83.145383)"
2175 Liddesdale,20013314.,100.00,02/17/2015,Closed,Selected,,Side Lot,6,Boynton,42.271819,-83.154318,"location
(42.271819, -83.154318)"
3153 Canton,15010463.,100.00,01/26/2015,Closed,Selected,,Side Lot,5,Islandview,42.36132,-83.014311,"location
(42.36132, -83.014311)"
8421 Navy,20003898.,100.00,12/04/2014,Closed,Selected,,Side Lot,6,Springwells,42.307423,-83.130232,"location
(42.307423, -83.130232)"
2121 Helen,15009834.,100.00,02/27/2015,Closed,Selected,,Side Lot,5,Islandview,42.355391,-83.009225,"location
(42.355391, -83.009225)"
6119 Drexel,21050739.,100.00,01/24/2015,Closed,Selected,,Side Lot,4,Chandler Park,42.401623,-82.971077,"location
(42.401623, -82.971077)"
6100 Drexel,21050724.,100.00,01/24/2015,Closed,Selected,,Side Lot,4,Chandler Park,42.401569,-82.970375,"location
(42.401569, -82.970375)"
9221 Morang,21077017.,100.00,01/24/2015,Closed,Selected,,Side Lot,4,Yorkshire Woods,42.41967,-82.935033,"location
(42.41967, -82.935033)"
8038 Robson,22043366.,100.00,02/18/2015,Closed,Selected,,Side Lot,7,Fiskhorn,42.351645,-83.191024,"location
(42.351645, -83.191024)"
13115 Wade,21006323.,100.00,04/10/2015,Closed,Selected,,Side Lot,4,Outer Drive-Hayes,42.405937,-82.972895,"location
(42.405937, -82.972895)"
4133 Van Dyke,17010158.,100.00,05/21/2018,Closed,Selected,,Side Lot,5,Gratiot-Grand,42.370139,-83.008845,"location
(42.370139, -83.008845)"
