Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
19170 Huntington,22089648.,1500.00,10/26/2017,Closed,Selected,Homebuyer,Own It Now,1,O'Hair Park,42.430781,-83.233034,"location
(42.430781, -83.233034)"
12874 Mark Twain,22036615.,1600.00,08/24/2017,Closed,Selected,Homebuyer,,1,Schoolcraft Southfield,42.384021,-83.185634,"location
(42.384021, -83.185634)"
15886 Eastwood,21019317.,2000.00,06/07/2018,Closed,Selected,,Own It Now,4,Mapleridge,42.43373,-82.956399,"location
(42.43373, -82.956399)"
9097 Minock,22091458.,1100.00,03/01/2018,Closed,Selected,Investor,Own It Now,7,Franklin Park,42.360797,-83.232678,"location
(42.360797, -83.232678)"
20021 Dequindre,09016681-3,2400.00,06/28/2017,Closed,Selected,Homebuyer,Own It Now,3,Nolan,42.441869,-83.083525,"location
(42.441869, -83.083525)"
10492 Merlin,21074868.,1000.00,03/29/2017,Closed,Selected,Homebuyer,,4,Yorkshire Woods,42.421022,-82.94159,"location
(42.421022, -82.94159)"
10706 Meuse,21074897.,1000.00,02/07/2018,Closed,Selected,Investor,Own It Now,4,Yorkshire Woods,42.42184,-82.941271,"location
(42.42184, -82.941271)"
10900 Mckinney,21068127.,1000.00,12/13/2016,Closed,Selected,Homebuyer,Own It Now,4,Yorkshire Woods,42.421853,-82.94166,"location
(42.421853, -82.94166)"
18992 Westbrook,22109892.,1000.00,04/19/2016,Closed,Selected,Homebuyer,Own It Now,1,Holcomb Community,42.427791,-83.25138,"location
(42.427791, -83.25138)"
9600 Everts,21072674.,2500.00,05/23/2018,Closed,Selected,,Own It Now,4,Yorkshire Woods,42.414556,-82.944603,"location
(42.414556, -82.944603)"
14784 Coram,21022078.,4200.00,03/10/2017,Closed,Selected,Homebuyer,Own It Now,3,Regent Park,42.437859,-82.970005,"location
(42.437859, -82.970005)"
10074 Britain,21074797.,1100.00,05/11/2017,Closed,Selected,Homebuyer,Own It Now,4,Yorkshire Woods,42.419044,-82.939163,"location
(42.419044, -82.939163)"
10141 Mckinney,21068254.,1200.00,04/05/2017,Closed,Selected,Homebuyer,Own It Now,4,Yorkshire Woods,42.416692,-82.946362,"location
(42.416692, -82.946362)"
2217 E Outer Drive,13008972.002,1000.00,04/11/2017,Closed,Selected,,Own It Now,3,Farwell,42.440746,-83.067191,"location
(42.440746, -83.067191)"
18625 Algonac,17015777.,2300.00,07/18/2017,Closed,Selected,Homebuyer,Own It Now,3,Mount Olivet,42.431113,-83.010865,"location
(42.431113, -83.010865)"
19708 Barlow,21033186.,1000.00,07/10/2018,Closed,Selected,,Own It Now,3,Pulaski,42.440538,-82.995883,"location
(42.440538, -82.995883)"
17325 Strasburg,21034484.,1200.00,12/05/2017,Closed,Selected,Homebuyer,Own It Now,3,Von Steuben,42.424847,-82.998446,"location
(42.424847, -82.998446)"
14564 Cloverlawn,16031213.,1000.00,10/24/2017,Closed,Selected,Investor,Own It Now,7,Chalfonte,42.396283,-83.151907,"location
(42.396283, -83.151907)"
11410 Greiner,17004298-9,10000.00,05/14/2018,Closed,Selected,,Own It Now,3,Von Steuben,42.426937,-83.006436,"location
(42.426937, -83.006436)"
15403 Hartwell,22029195.,1000.00,06/28/2018,Closed,Selected,,Own It Now,2,Bethune Community,42.404038,-83.17843,"location
(42.404038, -83.17843)"
9560 Prest,22048464.,4600.00,05/11/2018,Closed,Selected,,Own It Now,7,Plymouth-Hubbell,42.366329,-83.195885,"location
(42.366329, -83.195885)"
19470 Winthrop,22052045.,3200.00,05/25/2018,Closed,Selected,,Own It Now,2,Greenfield,42.435044,-83.200817,"location
(42.435044, -83.200817)"
19453 Forrer,22054238.,1100.00,05/30/2018,Closed,Selected,,Own It Now,2,Greenfield,42.434789,-83.203623,"location
(42.434789, -83.203623)"
11041 Kennebec,21014224.,2500.00,04/19/2018,Closed,Selected,,Own It Now,4,LaSalle College Park,42.417046,-83.00998,"location
(42.417046, -83.00998)"
13807 Mecca,22006237.,2200.00,05/17/2018,Closed,Selected,,Own It Now,7,Paveway,42.373575,-83.18203,"location
(42.373575, -83.18203)"
19400 Stahelin,22083328.,15300.00,06/01/2018,Closed,Selected,,Own It Now,1,O'Hair Park,42.433632,-83.227539,"location
(42.433632, -83.227539)"
14648 Greenlawn,16029292.,5200.00,04/11/2018,Closed,Selected,,Own It Now,7,Chalfonte,42.397453,-83.149875,"location
(42.397453, -83.149875)"
20173 Stotter,15005809.,3000.00,06/21/2018,Closed,Selected,,Own It Now,3,Sherwood,42.444712,-83.026229,"location
(42.444712, -83.026229)"
20156 Derby,09024706.003L,1600.00,03/23/2018,Closed,Selected,,Own It Now,3,Nolan,42.442855,-83.103495,"location
(42.442855, -83.103495)"
4419 W Philadelphia,14002937.,8640.00,05/01/2018,Closed,Selected,,Own It Now,5,Petoskey-Otsego,42.362001,-83.12031,"location
(42.362001, -83.12031)"
8143 Marlowe,22041572.,4000.00,06/05/2018,Closed,Selected,,Own It Now,7,Fiskhorn,42.353132,-83.188522,"location
(42.353132, -83.188522)"
11730 Robson,22043527.,5000.00,04/30/2018,Closed,Selected,,Own It Now,7,Plymouth-Hubbell,42.374647,-83.19186,"location
(42.374647, -83.19186)"
16140 Robson,22043774.,15000.00,05/23/2018,Closed,Selected,,Own It Now,1,Hubbell-Puritan,42.409633,-83.192607,"location
(42.409633, -83.192607)"
4370 Waverly,14005398.,1300.00,11/28/2017,Closed,Selected,Investor,Own It Now,7,Russell Woods,42.386472,-83.138031,"location
(42.386472, -83.138031)"
4332 Waverly,14005404.,1000.00,07/05/2016,Closed,Selected,Homebuyer,,7,Russell Woods,42.386735,-83.137339,"location
(42.386735, -83.137339)"
19491 Pinehurst,16044111.,10800.00,04/26/2017,Closed,Selected,Investor,Own It Now,2,McDowell,42.436328,-83.168008,"location
(42.436328, -83.168008)"
15759 Greenfield,22050836.002,4300.00,06/24/2016,Closed,Selected,Investor,Own It Now,1,Crary/St Marys,42.406638,-83.199369,"location
(42.406638, -83.199369)"
14050 Winthrop,22051774.,1700.00,01/18/2017,Closed,Selected,Homebuyer,Own It Now,1,Greenfield-Grand River,42.389213,-83.198989,"location
(42.389213, -83.198989)"
16119 Harlow,22070189.,4300.00,11/11/2016,Closed,Selected,Homebuyer,Own It Now,1,Crary/St Marys,42.408768,-83.215646,"location
(42.408768, -83.215646)"
6348 Longacre,22070192.006,1400.00,03/09/2017,Closed,Selected,Homebuyer,Own It Now,7,Warren Ave Community,42.33692,-83.212884,"location
(42.33692, -83.212884)"
16105 Blackstone,22109323.,1000.00,02/24/2016,Closed,Selected,Homebuyer,Own It Now,1,Miller Grove,42.407809,-83.249937,"location
(42.407809, -83.249937)"
16147 Cruse,22034320.,1000.00,01/10/2018,Closed,Selected,Homebuyer,Own It Now,2,Harmony Village,42.410007,-83.184126,"location
(42.410007, -83.184126)"
16900 Ardmore,22034751.,1500.00,12/09/2016,Closed,Selected,Homebuyer,Own It Now,2,Harmony Village,42.415843,-83.184832,"location
(42.415843, -83.184832)"
14201 Montrose,22053205.,1200.00,01/06/2017,Closed,Selected,Homebuyer,Own It Now,1,Greenfield-Grand River,42.390792,-83.200674,"location
(42.390792, -83.200674)"
14167 Montrose,22053209.,6700.00,09/14/2016,Closed,Selected,Homebuyer,Own It Now,1,Greenfield-Grand River,42.390342,-83.200655,"location
(42.390342, -83.200655)"
13903 Montrose,22053236.,1000.00,01/18/2017,Closed,Selected,Homebuyer,Own It Now,1,Greenfield-Grand River,42.387163,-83.20051,"location
(42.387163, -83.20051)"
5058 Chalmers,21055415.,1100.00,10/25/2017,Closed,Selected,Homebuyer,,4,Chandler Park-Chalmers,42.396407,-82.959132,"location
(42.396407, -82.959132)"
20108 Regent Dr,21055643.,3500.00,05/15/2015,Closed,Selected,Investor,Direct Sale,3,Mohican Regent,42.445344,-82.975351,"location
(42.445344, -82.975351)"
19954 Avon,22081595.,1900.00,03/12/2018,Closed,Selected,,Own It Now,1,O'Hair Park,42.438412,-83.226656,"location
(42.438412, -83.226656)"
18435 Binder,13021425.,1000.00,02/19/2016,Closed,Selected,Homebuyer,,3,Conant Gardens,42.42787,-83.064279,"location
(42.42787, -83.064279)"
420 E Grand Blvd,15007564.002L,1000.00,06/26/2017,Closed,Selected,Homebuyer,Own It Now,5,Islandview,42.355441,-83.006713,"location
(42.355441, -83.006713)"
8735 Chamberlain,20002355-6,112.00,08/21/2015,Closed,Selected,,Own It Now,6,Springwells,42.301023,-83.127706,"location
(42.301023, -83.127706)"
5130 Eldridge,13006107.,11100.00,10/10/2017,Closed,Selected,Homebuyer,Own It Now,3,Buffalo Charles,42.408057,-83.049092,"location
(42.408057, -83.049092)"
19347 Avon,22081669.,3100.00,06/26/2017,Closed,Selected,Investor,Own It Now,1,O'Hair Park,42.432674,-83.227006,"location
(42.432674, -83.227006)"
14339 Plainview,22094496.,1000.00,01/22/2016,Closed,Selected,Homebuyer,Own It Now,1,Westwood Park,42.391671,-83.236202,"location
(42.391671, -83.236202)"
15850 Snowden,22027809.,1000.00,04/13/2017,Closed,Selected,Homebuyer,Own It Now,2,Bethune Community,42.40837,-83.176922,"location
(42.40837, -83.176922)"
15429 Rutherford,22056487.,5300.00,12/11/2017,Closed,Selected,Investor,Own It Now,1,Crary/St Marys,42.403657,-83.204505,"location
(42.403657, -83.204505)"
4516 Cortland,14004597.,1400.00,10/20/2016,Closed,Selected,Homebuyer,Own It Now,7,Russell Woods,42.380949,-83.134292,"location
(42.380949, -83.134292)"
16830 Greydale,22112698.,1000.00,03/15/2016,Closed,Selected,Homebuyer,,1,Miller Grove,42.413156,-83.255813,"location
(42.413156, -83.255813)"
18311 Lahser,22113674.,1200.00,06/13/2017,Closed,Selected,Homebuyer,Own It Now,1,Old Redford,42.423059,-83.258509,"location
(42.423059, -83.258509)"
7728 Clayburn,22068405.,1300.00,02/23/2017,Closed,Selected,Homebuyer,Own It Now,7,Warren Ave Community,42.348653,-83.211429,"location
(42.348653, -83.211429)"
18939 Riverview,22121950.,2500.00,07/19/2017,Closed,Selected,Homebuyer,Own It Now,1,Seven Mile-Rouge,42.427237,-83.275745,"location
(42.427237, -83.275745)"
18264 Woodbine,22122845.,5200.00,11/15/2016,Closed,Selected,Homebuyer,Own It Now,1,The Eye,42.422685,-83.278225,"location
(42.422685, -83.278225)"
15875 Prevost,22055476.003L,1200.00,08/17/2017,Closed,Selected,Homebuyer,Own It Now,1,Crary/St Marys,42.407894,-83.203563,"location
(42.407894, -83.203563)"
17377 Patton,22104410.,1200.00,02/23/2017,Closed,Selected,Homebuyer,Own It Now,1,Holcomb Community,42.418488,-83.245311,"location
(42.418488, -83.245311)"
20231 Carrie,15008389.,1300.00,06/23/2017,Closed,Selected,Homebuyer,Own It Now,3,Sherwood,42.445396,-83.031129,"location
(42.445396, -83.031129)"
2996 Helen,15008781.,1500.00,05/11/2017,Closed,Selected,48238,Own It Now,5,Islandview,42.361022,-83.012242,"location
(42.361022, -83.012242)"
20058 Joann,21030691.,1000.00,08/03/2017,Closed,Selected,Homebuyer,Own It Now,3,Conner Creek,42.444802,-82.990048,"location
(42.444802, -82.990048)"
20275 Joann,21030739.,1100.00,04/24/2018,Closed,Selected,,Own It Now,3,Conner Creek,42.446818,-82.990811,"location
(42.446818, -82.990811)"
3426 Baldwin,17011201.,1000.00,07/27/2017,Closed,Selected,Investor,Own It Now,5,Islandview,42.364506,-83.00739,"location
(42.364506, -83.00739)"
3450 Townsend,17011950.,1100.00,05/24/2016,Closed,Selected,Homebuyer,,5,Islandview,42.364457,-83.008527,"location
(42.364457, -83.008527)"
12908 Payton,21057493.,2000.00,04/11/2017,Closed,Selected,Homebuyer,Own It Now,4,Moross-Morang,42.43286,-82.952612,"location
(42.43286, -82.952612)"
12859 Payton,21057508.005,2800.00,06/13/2017,Closed,Selected,Homebuyer,Own It Now,4,Moross-Morang,42.432481,-82.953653,"location
(42.432481, -82.953653)"
12817 Payton,21057508.010,8000.00,05/15/2018,Closed,Selected,,Own It Now,4,Moross-Morang,42.431975,-82.954025,"location
(42.431975, -82.954025)"
12600 Riad,21057635.,4500.00,04/05/2017,Closed,Selected,Homebuyer,Own It Now,4,Moross-Morang,42.429962,-82.953448,"location
(42.429962, -82.953448)"
6874 Ashton,22074695.,8000.00,06/23/2015,Closed,Selected,Homebuyer,Own It Now,7,Warrendale,42.342216,-83.216798,"location
(42.342216, -83.216798)"
12001 Faust,22079207.,1000.00,06/08/2016,Closed,Selected,Homebuyer,Own It Now,7,Southfield Plymouth,42.374453,-83.222129,"location
(42.374453, -83.222129)"
1175 Glynn Ct,06002642.,2000.00,04/09/2018,Closed,Selected,Homebuyer,Own It Now,5,Gateway Community,42.384521,-83.095894,"location
(42.384521, -83.095894)"
1137 Lawrence,06002912.,1000.00,09/29/2017,Closed,Selected,Homebuyer,Own It Now,5,Gateway Community,42.387197,-83.096968,"location
(42.387197, -83.096968)"
1152 Lawrence,06003008.,1000.00,02/02/2017,Closed,Selected,Homebuyer,Own It Now,5,Gateway Community,42.387608,-83.097504,"location
(42.387608, -83.097504)"
1195 Central,20005005.,1400.00,10/24/2017,Closed,Selected,Homebuyer,Own It Now,6,Central Southwest,42.305041,-83.1197,"location
(42.305041, -83.1197)"
2375 Carson,20007187.,3400.00,08/02/2016,Closed,Selected,Homebuyer,Own It Now,6,Springwells,42.312196,-83.128464,"location
(42.312196, -83.128464)"
2372 Norman,20007321.,3200.00,08/15/2016,Closed,Selected,Homebuyer,Own It Now,6,Springwells,42.311671,-83.129766,"location
(42.311671, -83.129766)"
16811 Asbury Park,22061887.,7100.00,05/09/2017,Closed,Selected,Investor,Own It Now,1,Crary/St Marys,42.41418,-83.209289,"location
(42.41418, -83.209289)"
11629 Faust,22079224.,5000.00,06/21/2017,Closed,Selected,Homebuyer,Own It Now,7,Southfield Plymouth,42.372679,-83.22205,"location
(42.372679, -83.22205)"
17201 Pontchartrain,02002780.,1000.00,09/02/2015,Closed,Selected,,Own It Now,2,Detroit Golf,42.418777,-83.117847,"location
(42.418777, -83.117847)"
540 King,03002368.,1000.00,07/05/2017,Closed,Selected,Homebuyer,,5,North End,42.382592,-83.073364,"location
(42.382592, -83.073364)"
567 Owen,03002515.,1000.00,02/17/2017,Closed,Selected,Homebuyer,Own It Now,5,North End,42.385624,-83.074635,"location
(42.385624, -83.074635)"
556 Leicester Ct,03002545.,1200.00,03/29/2017,Closed,Selected,Investor,Own It Now,5,North End,42.385879,-83.075049,"location
(42.385879, -83.075049)"
645 Westminster,03002654.,2200.00,06/21/2016,Closed,Selected,Investor,Own It Now,5,North End,42.388744,-83.074969,"location
(42.388744, -83.074969)"
11337 Stockwell,21072005.,1000.00,04/11/2018,Closed,Selected,,Own It Now,4,Outer Drive-Hayes,42.419101,-82.961456,"location
(42.419101, -82.961456)"
18541 Kentfield,22100551.,2100.00,02/17/2017,Closed,Selected,Investor,Own It Now,1,Holcomb Community,42.426398,-83.242065,"location
(42.426398, -83.242065)"
16227 Wormer,22123293.,1300.00,05/02/2017,Closed,Selected,Homebuyer,Own It Now,1,South of Six,42.409061,-83.279822,"location
(42.409061, -83.279822)"
5500 Kensington,21072827.,1000.00,08/29/2016,Closed,Selected,Homebuyer,Own It Now,4,East English Village,42.407635,-82.937147,"location
(42.407635, -82.937147)"
11303 Balfour,21067944.,2000.00,07/21/2017,Closed,Selected,Homebuyer,Own It Now,4,Moross-Morang,42.425108,-82.941568,"location
(42.425108, -82.941568)"
8048 Decatur,22032219.,6800.00,05/06/2015,Closed,Selected,Homebuyer,Own It Now,7,Joy-Schaefer,42.352034,-83.179231,"location
(42.352034, -83.179231)"
14890 Forrer,22053941.,7900.00,02/10/2017,Closed,Selected,Homebuyer,Own It Now,1,Grand River-St Marys,42.397993,-83.200961,"location
(42.397993, -83.200961)"
20515 Indiana,16035828.,3800.00,06/02/2017,Closed,Selected,Homebuyer,Own It Now,2,Garden Homes,42.444968,-83.159595,"location
(42.444968, -83.159595)"
18241 Forrer,22054321.,3100.00,07/21/2017,Closed,Selected,Homebuyer,Own It Now,2,College Park,42.423758,-83.202863,"location
(42.423758, -83.202863)"
14141 Forrer,22054540.,1000.00,08/15/2017,Closed,Selected,Homebuyer,Own It Now,1,Greenfield-Grand River,42.389998,-83.201752,"location
(42.389998, -83.201752)"
14351 Mansfield,22057795.,6100.00,11/01/2016,Closed,Selected,Investor,,1,Greenfield-Grand River,42.392507,-83.205144,"location
(42.392507, -83.205144)"
9160 Lane,20003391.,3500.00,05/02/2017,Closed,Selected,Homebuyer,Own It Now,6,Springwells,42.303856,-83.13497,"location
(42.303856, -83.13497)"
543 Conner,21046515.,1000.00,04/13/2017,Closed,Selected,Homebuyer,Own It Now,4,Jefferson Chalmers,42.362752,-82.954563,"location
(42.362752, -82.954563)"
5900 Drexel,21050707.,1000.00,01/18/2017,Closed,Selected,Homebuyer,Own It Now,4,Chandler Park,42.399941,-82.969315,"location
(42.399941, -82.969315)"
5930 Drexel,21050711.,1000.00,09/06/2016,Closed,Selected,Homebuyer,Own It Now,4,Chandler Park,42.400287,-82.96954,"location
(42.400287, -82.96954)"
7268 Lane,18000931.,3100.00,08/03/2015,Closed,Selected,Investor,Own It Now,6,Springwells,42.309522,-83.11971,"location
(42.309522, -83.11971)"
15253 Mettetal,22060484.,4200.00,08/10/2016,Closed,Selected,Investor,,1,Grand River-St Marys,42.401013,-83.208167,"location
(42.401013, -83.208167)"
6720 Grandmont,22064598.,1000.00,05/31/2016,Closed,Selected,Homebuyer,Own It Now,7,Warren Ave Community,42.340291,-83.208095,"location
(42.340291, -83.208095)"
20038 Greenlawn,16029635.,1000.00,08/31/2016,Closed,Selected,Investor,Own It Now,2,Garden Homes,42.44066,-83.151809,"location
(42.44066, -83.151809)"
1082 Lansing,16009690.,2200.00,09/21/2016,Closed,Selected,Homebuyer,,6,Central Southwest,42.314141,-83.094248,"location
(42.314141, -83.094248)"
1064 Bassett,20011554.,1000.00,11/29/2016,Closed,Selected,Homebuyer,Own It Now,6,Boynton,42.279086,-83.141815,"location
(42.279086, -83.141815)"
3445 Fischer,17006000.,4500.00,10/18/2017,Closed,Selected,Demolish,Own It Now,5,East Village,42.368235,-82.998589,"location
(42.368235, -82.998589)"
15545 Inverness,08009913.,1000.00,09/06/2016,Closed,Selected,Homebuyer,Own It Now,2,Pilgrim Village,42.406129,-83.122903,"location
(42.406129, -83.122903)"
14305 Prevost,22055576.,1000.00,07/20/2018,Closed,Selected,,Own It Now,1,Greenfield-Grand River,42.391793,-83.202937,"location
(42.391793, -83.202937)"
14257 Prevost,22055577.,4300.00,08/10/2016,Closed,Selected,Homebuyer,Own It Now,1,Greenfield-Grand River,42.391524,-83.202923,"location
(42.391524, -83.202923)"
14027 Prevost,22055600.,4600.00,08/18/2016,Closed,Selected,Homebuyer,Own It Now,1,Greenfield-Grand River,42.388812,-83.202791,"location
(42.388812, -83.202791)"
15000 Oakfield,22069147.,4000.00,04/28/2017,Closed,Selected,Homebuyer,Own It Now,1,Grand River-St Marys,42.400463,-83.213717,"location
(42.400463, -83.213717)"
9535 Sorrento,22024373.,2880.00,11/21/2017,Closed,Selected,Homebuyer,Own It Now,7,Barton-McFarland,42.366504,-83.171962,"location
(42.366504, -83.171962)"
14844 Vaughan,22097697.,1300.00,04/20/2016,Closed,Selected,Homebuyer,Own It Now,1,Brightmoor,42.396479,-83.238003,"location
(42.396479, -83.238003)"
15751 Vaughan,22098264.,1300.00,05/23/2016,Closed,Selected,Homebuyer,Own It Now,1,Brightmoor,42.405388,-83.238991,"location
(42.405388, -83.238991)"
8825 Sussex,22047058.,1500.00,04/12/2017,Closed,Selected,Homebuyer,Own It Now,7,We Care Community,42.358677,-83.194115,"location
(42.358677, -83.194115)"
12821 Mound,13013257-8,1300.00,04/13/2017,Closed,Selected,Homebuyer,Own It Now,3,Buffalo Charles,42.412237,-83.043368,"location
(42.412237, -83.043368)"
15888 Quincy,12012708.,2600.00,05/11/2018,Closed,Selected,,Own It Now,2,Pilgrim Village,42.408991,-83.138201,"location
(42.408991, -83.138201)"
7440 Thole Ct,16007432.,1000.00,02/13/2017,Closed,Selected,Homebuyer,,2,Fitzgerald/Marygrove,42.408505,-83.145584,"location
(42.408505, -83.145584)"
18271 Ferguson,22063690.,2100.00,06/14/2017,Closed,Selected,Homebuyer,Own It Now,2,College Park,42.424022,-83.210678,"location
(42.424022, -83.210678)"
18661 Biltmore,22064340.018,1000.00,04/12/2016,Closed,Selected,Investor,Own It Now,2,College Park,42.427421,-83.211882,"location
(42.427421, -83.211882)"
16604 Birwood,16042078.,2100.00,08/25/2016,Closed,Selected,Investor,Own It Now,2,Fitzgerald/Marygrove,42.413574,-83.164203,"location
(42.413574, -83.164203)"
4627 Balfour,21068799.,4400.00,02/26/2018,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.396848,-82.945184,"location
(42.396848, -82.945184)"
3614 Chatsworth,21068867.,3000.00,08/23/2017,Closed,Selected,Homebuyer,Own It Now,4,Morningside,42.390775,-82.939147,"location
(42.390775, -82.939147)"
9001 Burt Rd,22108185.,1100.00,08/31/2016,Closed,Selected,Homebuyer,Own It Now,7,Franklin Park,42.359263,-83.245994,"location
(42.359263, -83.245994)"
